Item_Weight,Item_Visibility,Item_MRP,Item_Outlet_Sales,Outlet_Age,Outlet_Size_High,Outlet_Size_Medium,Outlet_Size_Small,Outlet_Location_Type_Tier 1,Outlet_Location_Type_Tier 2,Outlet_Location_Type_Tier 3,Outlet_Type_Grocery Store,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3,Item_Type_Drinks,Item_Type_Food,Item_Type_Non-Consumable,Item_Fat_Content_Low Fat,Item_Fat_Content_Non-Edible,Item_Fat_Content_Regular
15.85,0.020603511,42.7112,639.168,6,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
18.85,0.052044976,192.1846,3248.4382,9,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0
16.35,0.06276442900000001,227.6062,7222.5984,6,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
14.1,0.08797726199999999,229.0668,3225.1352,9,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
7.905,0.010010425,249.0408,3755.112,9,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
12.0,0.033946163,179.3976,3440.8544,26,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
12.15,0.058414678,163.4552,974.7312,9,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1
10.1,0.027106459,75.367,535.969,14,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
17.5,0.027022882999999998,262.491,5259.82,6,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
18.35,0.058153409,152.034,306.268,28,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0
17.1,0.128937661,112.3886,1779.0176,4,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0
7.785,0.088846306,61.451,759.012,14,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
11.8,0.09357779,125.9704,1877.556,26,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
13.15,0.165694678,171.8764,3779.0808,11,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
6.4,0.148392623,41.5796,41.2796,28,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0
8.5,0.098438394,51.1324,259.66200000000003,6,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
8.645,0.143303291,96.34100000000001,193.082,26,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
17.6,0.076276208,110.9202,1687.8029999999999,11,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
9.1,0.175103435,127.5362,4655.9394,6,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
12.8,0.023511371,225.9404,4950.8888,26,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
7.63,0.06105276,95.4436,1418.154,9,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
9.285,0.049559042000000005,246.4144,1225.072,6,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
13.6,0.119418124,231.03,5359.69,11,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
8.895,0.072545601,176.237,1764.37,11,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
16.35,0.090486828,195.21099999999998,2553.343,26,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
17.6,0.056245075,43.3454,1006.6896,26,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
7.975,0.014618973,85.225,1081.925,26,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
15.85,0.04347912599999999,36.7164,308.9312,6,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
15.7,0.045166237000000005,178.666,2516.724,26,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
8.985,0.057827101,128.83100000000002,1428.141,16,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1
20.35,0.089394766,260.1594,2093.2752,26,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
6.59,0.10550944,85.6908,1929.4884,26,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
19.85,0.005234153,264.0884,5829.7448,9,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
16.85,0.036390174,91.4488,2082.6224,16,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0
19.35,0.03292824,173.1738,7298.4996,28,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
16.75,0.081252534,256.4988,7452.9652,26,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
17.6,0.076552407,110.5202,450.0808,6,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
7.905,0.016758568999999997,250.4408,500.6816,15,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
17.85,0.044248175,126.20200000000001,3668.558,28,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
7.785,0.038288087,103.1964,736.3748,4,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
7.825,0.186032678,253.0698,6088.0752,9,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0
9.0,0.031867464,101.0016,2125.2336,28,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0
20.75,0.021370201000000002,153.0024,2277.036,6,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
11.1,0.193772568,190.3846,573.2538,28,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0
6.26,0.009866049,151.1366,2267.049,9,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1
18.2,0.082551042,147.3734,296.9468,15,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
13.0,0.099729888,46.306000000000004,559.2719999999998,4,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0
20.25,0.018801549,222.1772,5559.43,9,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1
8.695,0.11972145099999999,95.5094,1237.7222,14,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0
7.27,0.071222087,113.5518,569.259,11,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
10.695,0.060371962,174.0712,3866.9664,28,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
12.85,0.033287541000000004,198.4768,1379.5376,11,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
7.075,0.05858462,142.7128,1869.5664,4,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0
20.2,0.11679292,196.21099999999998,5499.5080000000025,28,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
8.195,0.031452265,94.3462,925.462,14,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
7.09,0.00721395,47.9034,583.2408,9,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
6.095,0.081196619,141.4154,1418.154,16,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0
19.35,0.049916364000000005,80.2644,942.7728,6,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
6.15,0.04627095,99.3384,2364.9216,16,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0
17.35,0.02747716,87.9856,3251.7672,28,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
20.2,0.10470453699999999,125.2678,254.3356,28,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1
17.7,0.012540003000000001,167.0474,5895.659000000002,9,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0
17.85,0.147023834,93.7436,1134.5232,4,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0
9.395,0.15965759599999998,224.972,7696.648,11,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
15.75,0.141398626,250.5382,2775.7202,6,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
7.475,0.148821808,241.2854,5317.0788,11,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
7.075,0.07048184085069421,98.0068,874.8612,4,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0
6.445,0.029691762000000007,92.6436,1039.9796,16,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0
19.1,0.09671552300000001,235.0958,3038.0454,9,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
20.25,0.014790558999999997,193.6162,3848.324,9,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1
15.0,0.054378253,59.1904,527.3136,16,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1
6.67,0.123428594,89.1514,2390.8878,16,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1
13.0,0.029943462999999997,60.222,1677.816,28,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
16.7,0.052368060999999994,112.7176,801.6232,26,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
7.07,0.09386114400000001,115.5834,1267.0174,11,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
6.48,0.033968647000000005,148.0076,886.8456,11,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
19.0,0.173154079,228.27200000000002,452.744,15,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1
13.35,0.139735226,147.5392,3877.6192,11,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
5.98,0.043351895999999994,146.6418,4414.254,28,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
9.3,0.042086652,122.4388,5448.9072,28,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0
9.695,0.12848269,223.9404,4950.8888,14,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
15.0,0.049357077,62.6168,958.752,6,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
11.15,0.008326735,149.9708,1956.1204,6,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
20.85,0.021362955,103.2306,2404.2038,14,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
9.8,0.151420934,194.3478,387.4956,15,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0
16.35,0.032511818,165.0842,994.7052,26,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
9.6,0.022323658,101.29899999999999,1754.3829999999994,11,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
18.0,0.019292355,129.9994,3340.9844,28,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0
13.35,0.048124442999999996,216.7166,3918.8988,11,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
20.7,0.09261307,76.367,306.268,26,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
15.1,0.094697274,158.4604,4278.4308,28,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
16.2,0.035984103999999996,260.6278,4425.5726,11,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
13.8,0.056596985,230.9984,9267.936,28,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
15.6,0.2047,76.867,229.701,28,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0
21.1,0.020618324,129.3994,2055.9904,28,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
5.5,0.04709821,101.3016,3339.6528,16,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0
15.1,0.087584126,221.7456,6410.3224,11,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
15.7,0.038078899,122.9046,1992.0736,6,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
7.895,0.095102092,104.4332,2870.9296,6,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
17.2,0.011953901999999999,164.5184,2807.0128,28,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
17.35,0.062799379,88.18299999999998,539.298,26,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
7.285,0.031125708999999998,174.3054,4377.635,26,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
20.25,0.026005891,180.9976,2716.4640000000004,11,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
18.75,0.09246392,190.9504,383.5008,28,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0
15.85,0.107765165,59.5904,703.0848,14,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0
6.17,0.010647476999999999,66.3826,1937.4779999999998,14,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
19.5,0.015749341,182.2608,3307.6944,14,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0
19.2,0.077628053,197.611,3142.5759999999996,14,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0
16.7,0.07048184085069421,181.2292,2554.0088,4,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0
20.85,0.056695731,104.0648,1869.5664,4,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
14.5,0.063993068,260.4594,5494.8474,11,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
11.395,0.06952926200000001,233.1616,6093.4016,26,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
7.97,0.034452949,174.0422,2586.633,16,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0
7.71,0.06670068,55.2956,1255.6988,14,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
19.25,0.034699737,141.7496,4093.3384,16,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1
7.075,0.058346939,142.2128,3163.8816,16,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0
19.35,0.065203103,166.0816,5033.448,28,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
11.6,0.07892957099999999,79.9276,1137.1864,16,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1
8.985,0.18251488100000002,98.77,2696.49,28,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
12.1,0.016895293000000002,178.56599999999997,898.83,4,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0
10.0,0.073379745,118.244,2756.412000000001,16,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0
14.35,0.08075758,81.896,878.8560000000001,11,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
10.395,0.11227149800000001,58.222,659.1419999999998,14,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
17.7,0.153741385,182.6292,182.4292,28,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0
8.1,0.127929521,211.4902,3610.6334,26,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
8.05,0.07838564,256.4646,5153.292,9,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1
9.195,0.078502143,108.7596,2588.6304,6,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
20.7,0.047684831,212.5876,1286.3256,4,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
15.7,0.12315965599999999,110.1544,1230.3984,6,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
15.1,0.07048184085069421,60.2194,1733.7432,28,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
18.35,0.053392944000000005,193.8162,384.8324,28,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0
16.5,0.036715907,180.0318,3969.4996,11,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
9.0,0.065236932,176.437,7763.228,9,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
6.785,0.041947547,41.2112,809.6128,26,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
19.5,0.08288849599999999,178.6002,1253.7014,4,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0
7.575,0.055390120999999994,195.2768,5715.2272,16,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0
18.2,0.012194556,57.7904,1464.76,26,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
16.75,0.060495243,169.8106,3251.1014,26,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
7.47,0.07048184085069421,214.3218,4274.436,9,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1
20.35,0.014753811,231.7958,5375.0034,28,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
18.2,0.160707489,38.019,1318.2839999999999,28,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
13.85,0.085622362,119.4124,2251.7356,4,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
6.635,0.046350909,37.4506,1176.4686,6,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
6.11,0.102920886,130.4968,3523.4136,16,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1
15.25,0.026604781,86.2198,610.5386,9,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
15.85,0.07048184085069421,96.4094,1237.7222,9,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
15.2,0.031860325,235.1248,474.0496,15,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
14.65,0.07048184085069421,52.6666,717.7324,28,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
20.75,0.021250002,150.5024,2580.6408,16,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0
10.195,0.159936948,143.2154,2552.6772,16,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0
7.605,0.12950314599999999,164.021,3914.9040000000014,11,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
18.0,0.142688846,88.5514,796.9626,16,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1
13.35,0.179484411,228.9352,916.1408,28,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0
18.35,0.08916305599999999,191.3504,3259.7568,11,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
6.59,0.105761491,84.8908,1677.816,14,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
13.8,0.05696081400000001,230.0984,3707.1744,14,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
21.2,0.00704098,173.5738,2954.1546,16,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1
10.5,0.011026593999999999,166.4842,2652.5472,4,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
8.97,0.093203257,52.7956,1037.3164,11,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
10.895,0.026916793999999997,50.9666,717.7324,28,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0
10.6,0.035264298,86.1224,426.11199999999997,11,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
13.65,0.015908423999999997,231.1668,6911.004,9,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
19.0,0.017719277,211.0244,3811.0392,16,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0
15.6,0.035334201,115.3518,2277.036,28,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
6.8,0.065652494,48.9034,48.6034,28,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0
6.865,0.056919038,212.8218,5770.4886,14,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
10.8,0.048143292000000004,40.2138,690.4346,16,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1
16.7,0.022047313,110.2886,1890.2062,26,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
18.85,0.090427268,126.2336,3195.84,28,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0
15.15,0.027779254,150.1708,1504.7079999999999,16,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0
10.5,0.07048184085069421,238.3248,711.0744,15,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0
17.6,0.008033611,174.2422,4311.055,4,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0
19.35,0.033088472,175.4738,521.3214,16,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0
15.7,0.160663021,59.4562,829.5868,16,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0
18.1,0.178975721,155.5288,1571.2879999999998,6,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
10.195,0.017627888,239.6538,2403.538,9,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1
10.6,0.0194158,41.6454,83.8908,28,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0
6.655,0.016993225,211.0586,844.2344,11,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
19.0,0.027139012999999997,127.3336,2940.1728,6,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
7.075,0.03777249,98.0068,291.6204,15,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
13.15,0.036746479,181.2976,3259.7568,11,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
20.1,0.022460102000000003,226.8036,3415.554,14,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
20.35,0.07048184085069421,256.7672,5624.6784,4,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
18.85,0.05213575,190.1846,6687.9609999999975,14,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0
16.35,0.062508438,227.1062,5642.655,14,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
11.3,0.007309544,196.2426,4943.565,4,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0
17.5,0.015623753999999997,182.6266,3135.2522,4,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0
18.0,0.14297822300000002,87.4514,796.9626,11,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
7.935,0.017191055,51.535,848.895,11,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
5.765,0.143592939,37.3164,38.6164,28,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0
20.25,0.011995271000000002,184.5924,4997.4948,16,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1
15.5,0.15717236,149.1418,588.5672,14,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
17.25,0.061393095,91.81200000000001,372.848,28,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0
5.86,0.264124669,155.7314,155.1314,28,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1
15.35,0.020310046000000002,218.0508,3038.7112,26,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
10.1,0.054630834,200.2084,1587.2672,16,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0
16.7,0.052517969000000005,115.4176,687.1056,11,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
20.7,0.047565208,213.4876,1929.4884,14,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
16.0,0.060797393,223.8404,3600.6464,26,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
14.0,0.041291168999999996,180.7634,2181.1608,16,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0
12.85,0.022604051,181.4318,3428.2042,16,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0
20.85,0.056580227999999996,105.6648,623.1888,11,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
12.35,0.16419682300000002,120.5124,2133.2232,14,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0
6.85,0.022976497000000002,261.6594,3401.5722,4,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0
10.3,0.027310252,101.0042,1289.6546,9,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
8.895,0.141975462,49.6008,50.6008,28,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1
8.775,0.07048184085069421,45.9428,790.9704,26,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
18.85,0.01619866,129.2626,3147.9024,6,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
19.5,0.014205168,56.7614,2486.763,28,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0
14.85,0.09344495,141.0812,1139.8496,9,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
20.5,0.019199733,84.3592,1816.3024,16,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1
7.84,0.15412025199999999,51.935,199.74,4,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
18.25,0.089004389,196.7452,978.7260000000001,11,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
10.3,0.011117041000000001,85.854,2683.1740000000004,26,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
12.5,0.103422709,169.9448,2897.5616,9,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0
20.35,0.089035961,260.5594,9158.079,28,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
20.25,0.102723919,93.212,1957.4520000000002,16,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1
16.75,0.024733134,40.2822,1296.3126,28,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1
15.0,0.044871033,140.3838,2528.7084,26,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
8.325,0.029760052000000002,38.7138,284.2966,26,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
15.85,0.078999287,38.6506,759.012,6,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
13.1,0.020870744,117.3782,1787.6729999999998,16,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0
6.26,0.031599715,111.3228,2431.5016,6,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
17.25,0.042413704,173.1764,4466.1864,4,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0
5.765,0.072284689,119.9098,2048.6666,9,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
13.6,0.009984847,175.437,1940.807,26,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
10.5,0.052852620999999995,88.78299999999999,2067.3089999999997,6,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
7.975,0.014660821000000001,85.125,2663.2,11,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
12.65,0.076354362,192.1846,1146.5076,4,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
12.3,0.07670963900000001,247.84599999999998,3448.844,11,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
5.985,0.005677876,184.8924,1665.8316,11,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
16.85,0.07048184085069421,184.7266,8114.7704,28,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
15.15,0.012282366000000001,132.5284,1713.7692,14,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
12.35,0.026681262,56.4246,810.9444,16,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0
14.3,0.127541722,84.9224,1193.1136,16,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0
8.695,0.119513002,93.4094,856.8846,9,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0
16.35,0.054463442,163.8842,165.7842,15,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
6.135,0.07048184085069421,151.3366,1057.9562,11,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
19.5,0.015756784,185.0608,2205.1296,11,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
9.5,0.010907967,182.3608,2940.1728,26,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
8.895,0.07543556,235.8616,3046.7008,9,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
18.25,0.07048184085069421,196.8452,3327.6684,16,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0
21.35,0.11519471699999999,258.3278,520.6556,15,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
19.7,0.066922802,174.83700000000005,2999.429,9,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
13.35,0.064636203,90.0804,2113.2492,28,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
16.6,0.10319540099999999,117.8466,942.7728,11,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
